id,user,text,reply,label

101081,189483419,@JOJOMetaverse without a doubt!  #JOJO 🔥🐥🔥 #JOJOARMY   by METAofFACT,101078,WorldCup

101082,974660460317499399,@GamerHashCom Dyor   by shegzy4live,101078,WorldCup

101083,1263038185120002048,#Soccerinu ⚽🐕💹   by Xavierrr_08,101078,WorldCup

101085,1548970746847928320,$SAND 💵 $BUY 💵 $ENJ 💵   by Sedra_Wesam,101078,WorldCup

101113,1546448728457973762,$XF #XRPFarm #XRP #XRPArmy #XRPARMY #XRPHolders #Ripple #RippleSEC #rewardtoken🔥🔥🔥🔥☄☄☄☄☄☄   by Emilia13594916,101112,WorldCup

101114,1276655132252528643,yea.   https://t.co/faIEvwKU77...   by FnRail,101112,WorldCup

101115,1276655132252528643,WOW.! https://t.co/LkowAaHhDv..   by FnRail,101112,WorldCup

101116,2212191774,yea.   https://t.co/jPuSrzcvbe..   by marduk987,101112,WorldCup

101117,2212191774,wow!. https://t.co/Ru8UwuLouD...   by marduk987,101112,WorldCup

101118,1563237532858748928,$XF #XRPFarm #XRP #XRPArmy #XRPARMY #XRPHolders #Ripple #RippleSEC #rewardtoken✌🙏👍   by Mona11959118,101112,WorldCup

101119,1544688000147267584,$XF #XRPFarm #XRP #XRPArmy #XRPARMY #XRPHolders #Ripple #RippleSEC #rewardtoken ✅️✅️✅️✅️   by zohreh44400173,101112,WorldCup

101120,1331205095833341952,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101121,1586945936743272448,🏆Mafia World Cup - The first Web 3.0 betting platform for #WorldCup2022  You can bet with any token you have. Get big rewards if you own #NFT about the winning country or top scorer.  ⚽️ BET-TO-EARN 💰  ➡️  Follow us for more upcoming updates!  #MWC #BSC #WORLDCUP #P2E https://t.co/TVMLCm7vQs,-1,WorldCup

101122,750352769085833216,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101123,3219670392,"RT @PACBI: Love football. Hate apartheid.  @PUMA is profiting from Israeli apartheid, a crime against humanity.  Support 200+ Palestinian t…",-1,WorldCup

101124,224635442,RT @FloBauerAuthor: Zur Vorbereitung auf #WM2022 in #Katar bieten wir 2 Tages-Seminare: @ARDZDF_Akademie für deutsche JournalistInnen https…,-1,WorldCup

101125,65642163,RT @sporarena: Dünya Kupası'nın başlamasına 18 gün kaldı...  #WorldCup2022 #WorldCup #Qatar2022   https://t.co/TKJ4kLIXdz,-1,WorldCup

101126,1433096316998066186,Soccer-themed NFTs by VISA ⚽️   #Visa is launching 5 soccer-themed #NFTs in order to raise funds for charity as the #WorldCup2022 starts off in Qatar. 🇶🇦  The #FIFA Fan Festival will offer a digital pitch where fans can create their own NFTs with the help of Visa.   #WorldCup https://t.co/TsTx5OJy8w,-1,WorldCup

101127,934285508,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101128,243867459,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101129,1006584373045424128,Yet another POOR batting Powerplay in this #WorldCup for #India. Thanks to destructive pair @klrahul and @ImRo45. 👏👏  #T20WorldCup #INDvsBAN #INDvBAN #BANvIND #BANvsIND #T20WC2022 #INDvPAK #INDvSA #RohitSharma #KLRahul #ICCT20WorldCup #Cricket #WorldCup2022  @JayShah,-1,WorldCup

101130,241042622,RT @ILQLive: 🎵 The super cool rouhalsharq choir sings Arhbo! #WorldCupSong  #ILoveQatar #Qatar #ILQEntertainment #ILQArtsandCulture #ILQCom…,-1,WorldCup

101131,91969277,Dünya Kupası'nın başlamasına 18 gün kaldı...  #WorldCup2022 #WorldCup #Qatar2022   https://t.co/TKJ4kLIXdz,-1,WorldCup

101132,1581873947452538882,"Chance to winning world cup, which team is your favorite team?  #WorldCup2022 #Worldcup #Qatar #FIFA https://t.co/5g7Htjw0jz",-1,WorldCup

101133,1564887283781709824,Cointelegraph asked Do you think Andy Warhol would’ve liked #NFTs? https://t.co/nQ2fc435dj,-1,WorldCup

101079,1467579667041468419,"No way I’m not putting @catheongaming on the top of this list, with what they’ve been able to achieve this bear and launching an ecosystem token $CATHEON that’s massive. Tell me you heard about the launch?   by Nesman4947",101078,WorldCup

101081,189483419,@JOJOMetaverse without a doubt!  #JOJO 🔥🐥🔥 #JOJOARMY   by METAofFACT,101078,WorldCup

101082,974660460317499399,@GamerHashCom Dyor   by shegzy4live,101078,WorldCup

101083,1263038185120002048,#Soccerinu ⚽🐕💹   by Xavierrr_08,101078,WorldCup

101085,1548970746847928320,$SAND 💵 $BUY 💵 $ENJ 💵   by Sedra_Wesam,101078,WorldCup

101113,1546448728457973762,$XF #XRPFarm #XRP #XRPArmy #XRPARMY #XRPHolders #Ripple #RippleSEC #rewardtoken🔥🔥🔥🔥☄☄☄☄☄☄   by Emilia13594916,101112,WorldCup

101114,1276655132252528643,yea.   https://t.co/faIEvwKU77...   by FnRail,101112,WorldCup

101115,1276655132252528643,WOW.! https://t.co/LkowAaHhDv..   by FnRail,101112,WorldCup

101116,2212191774,yea.   https://t.co/jPuSrzcvbe..   by marduk987,101112,WorldCup

101117,2212191774,wow!. https://t.co/Ru8UwuLouD...   by marduk987,101112,WorldCup

101118,1563237532858748928,$XF #XRPFarm #XRP #XRPArmy #XRPARMY #XRPHolders #Ripple #RippleSEC #rewardtoken✌🙏👍   by Mona11959118,101112,WorldCup

101119,1544688000147267584,$XF #XRPFarm #XRP #XRPArmy #XRPARMY #XRPHolders #Ripple #RippleSEC #rewardtoken ✅️✅️✅️✅️   by zohreh44400173,101112,WorldCup

101134,1051475587074859008,RT @Student2Avg: Come on Bangladesh .You can do it .Our full support and prayers with you.Lets go Tigers 🐯🐅   #INDvsBAN #WorldCup2022  #Wor…,-1,WorldCup

101135,2761613888,Phoebe Terry #WorldCup2022 Alvin Bess #WorldCup Ula Colclough https://t.co/wveJuRBGCJ,-1,WorldCup

101136,1557700373145608192,Come on Bangladesh .You can do it .Our full support and prayers with you.Lets go Tigers 🐯🐅   #INDvsBAN #WorldCup2022  #WorldCup  #BANvsIND https://t.co/7qo4zAl0mf,-1,WorldCup

101137,971177790581166092,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101138,219704095,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101139,1439640396900954117,To have bowled 4 dots in a row to Virat Kohli in a T20 game is an achievement.  Congrats Taskin Ahmed.  #INDvsBAN #WorldCup2022 #WorldCup,-1,WorldCup

101140,1006584373045424128,Who is better batsman between these two when they are captaining their sides?   #INDvsBAN #INDvBAN #BANvIND #BANvsIND #T20WC2022 #INDvPAK #INDvSA #RohitSharma #ViratKohli #KLRahul #T20WorldCup #ICCT20WorldCup #Cricket #WorldCup2022 #WorldCup  @JayShah @BCCI @ProteasMenCSA,-1,WorldCup

101141,1525386850621325314,"RT @BtcAdherent: ""The stock market is a device for transferring money from the impatient to the patient."" - Warren Buffett  12h WCI/USD Cha…",-1,WorldCup

101142,1071717506581192705,Watch Live Streaming now #INDvsBAN t20 #WorldCup2022 Match free online on beem sports site #حقیقی_آزادی_لانگ_مارچ  #WorldCup  #T20WorldCup  https://t.co/9rJYzJTS9S,-1,WorldCup

101143,737243618893791232,#Ποδόσφαιρο ⚽️ Ούγκο Γιορίς:  «Μεγάλη απώλεια η απουσία του Πογκμπά»   #Lloris #Pogba #WorldCup #WorldCup2022 #Qatar #QatarWorldCup2022   https://t.co/1H3OwFJJKj https://t.co/7UM5UCbqXV,-1,WorldCup

101144,2984339827,It’s #ViratKohli𓃵 2nd T-20 Hundred Day …  #ViratKohli𓃵 #INDvBAN #Adelaide #WorldCup2022 #WorldCup,-1,WorldCup

101145,380734430,On Paper #India has best opening combination in the world but in actual India has worst opening combination.  #INDvBAN #BANvIND  #WorldCup2022 #WorldCup #ICCT20WorldCup2022 #T20WorldCup2022 #T20WorldCup #T20WC2022 #T20 #T20WolrdCup2022 #T20I #T20WC #BCCI #ICC #IndianCricketTeam,-1,WorldCup

101146,829981516503584768,RT @Allthetrueindi1: #INDvsBAN #RohitSharma #KLRahul #WorldCup2022 #WorldCup https://t.co/W0JVQ673JR,-1,WorldCup

101147,1088337707154227200,Phoebe Terry #WorldCup2022 Alvin Bess #WorldCup Ula Colclough https://t.co/qiiOxJzdFO,-1,WorldCup

101148,1271074744016629761,#INDvsBAN #RohitSharma #KLRahul #WorldCup2022 #WorldCup https://t.co/W0JVQ673JR,-1,WorldCup

101149,1295961016308826112,🌍World Cup kit battle! ⚔️Semifinal 1  🇩🇪Germany 🇲🇽Mexico  Kits in the comment⬇️  #worldcup #worldcup2022 #Qatar2022 #PKL5,-1,WorldCup

101150,27976589,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101151,3942329772,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101152,1521809171821174784,Here are the Top 4 performers who were brilliant with their performance in Match No.34.  #SKyFair #ZIMvsNED #SikandarRaza #PaulVanMeekeren #MaxODowd #Cricket #WorldCup2022 #WorldCup https://t.co/rBzM5s5VW7,-1,WorldCup

101153,3032394584,"只要你稍加努力！ 你的未来由你做主！  #球队，每月超过10000场赛事直播， 为你提供海量的体育数据赛事服务! FYTBET #足球 #APP 为体育而生, 给你在球场最前排的体验!#卡达 #世界杯 #WorldCup2022 #WorldCup https://t.co/maIxuTBmz2",-1,WorldCup

101154,1583651348524208128,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101155,1700626962,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101156,1099585556,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101157,961150599017500673,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101158,580635656,🎵 The super cool rouhalsharq choir sings Arhbo! #WorldCupSong  #ILoveQatar #Qatar #ILQEntertainment #ILQArtsandCulture #ILQCommunity #ILQQatar2022 #Qatar2022 #WorldCup #QatarSports #SeeYouInQatar #fifaworldcup2022 #fifaworldcup #worldcupfinal #worldcupfever #Worldcup2022 https://t.co/PivZeNHkQd,-1,WorldCup

101159,1521809171821174784,Babar Azam gets backing from his teammates. CHECK OUT   #SkyFair #BabarAzam #babar #WorldCup #WorldCup2022 #INDvsBAN #IndianCricket   https://t.co/JNgDua7qy9,-1,WorldCup

101160,855311268,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101161,219761225,"RT @BtcAdherent: ""The stock market is a device for transferring money from the impatient to the patient."" - Warren Buffett  12h WCI/USD Cha…",-1,WorldCup

101162,1176721850329686017,RT @omanspire: We are proud to have the Omani Pianist Zahra Al Youssef to perform at Qatar World Cup 2022 🎹 🎶  . #QatarWorldCup2022 #WorldC…,-1,WorldCup

101163,757986200795934720,RT @omanspire: We are proud to have the Omani Pianist Zahra Al Youssef to perform at Qatar World Cup 2022 🎹 🎶  . #QatarWorldCup2022 #WorldC…,-1,WorldCup

101164,1477603569834643457,"#ChampionsLeague #WorldCup #WorldCup2022 #wednesdaythought #wednesdaythought #salestips #sales #business #success #WINWIN #life #personaldevelopment #thoughtoftheday #Motivation #inspiration #InspirationalQuotes 🎯🏆 ONE LIFE, ONE set of OPPORTUNITIES, go LIVE, EXPLORE 🌍 https://t.co/EXLr6Dswyo",-1,WorldCup

101165,1291493621108219904,RT @omanspire: We are proud to have the Omani Pianist Zahra Al Youssef to perform at Qatar World Cup 2022 🎹 🎶  . #QatarWorldCup2022 #WorldC…,-1,WorldCup

101166,769595918,RT @omanspire: We are proud to have the Omani Pianist Zahra Al Youssef to perform at Qatar World Cup 2022 🎹 🎶  . #QatarWorldCup2022 #WorldC…,-1,WorldCup

101167,321131309,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101168,2968314330,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101169,1147468156274925569,"#T20WorldCup captain Babar Azam has struggled. He only scored 0, 4, and 4. #Pakistan is in a difficult position to qualify for the semi-finals due to his performances. Amit Mishra tweeted for Babar on Sunday: ""It will end. Strong.""  #india #worldcup2022 #worldcup #sports #cricket https://t.co/BHpgy43aeg",-1,WorldCup

101170,240345518,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101171,1293072091692986369,"RT @taskonxyz: 📢 As the #WorldCup2022 is approaching, #TaskOn x @kickoff_2022 is bringing you a rewarding #WorldCup #giveaway! 🥳  ⚽️ 50 Wor…",-1,WorldCup

101172,1580133367147888646,🥇 Who is your favourite to win the Golden Boot at #Qatar2022? #FIFAWorldCup  #footearn #worldcup #football #GameFi #NFT #blockchain #web3 #WorldCup2022 #Qatar2022 #Gametrend https://t.co/VidLa3vJ7z https://t.co/uXpNp07HQd https://t.co/zEo8qSk8Gh,-1,WorldCup

101173,966586032165736449,We are proud to have the Omani Pianist Zahra Al Youssef to perform at Qatar World Cup 2022 🎹 🎶  . #QatarWorldCup2022 #WorldCup2022 #WorldCup #كأس_العالم_قطر_2022 #كأس_العالم_2022 https://t.co/2m9UCMhnBP,-1,WorldCup

101175,1580067436803547136,🥇 Who is your favourite to win the Golden Boot at #Qatar2022? #FIFAWorldCup  #footearn #worldcup #football #GameFi #NFT #blockchain #web3 #WorldCup2022 #Qatar2022 #Gametrend https://t.co/4nSh4FQwyN https://t.co/i13Af858Zc,-1,WorldCup

101079,1467579667041468419,"No way I’m not putting @catheongaming on the top of this list, with what they’ve been able to achieve this bear and launching an ecosystem token $CATHEON that’s massive. Tell me you heard about the launch?   by Nesman4947",101078,WorldCup

101081,189483419,@JOJOMetaverse without a doubt!  #JOJO 🔥🐥🔥 #JOJOARMY   by METAofFACT,101078,WorldCup

101082,974660460317499399,@GamerHashCom Dyor   by shegzy4live,101078,WorldCup

101083,1263038185120002048,#Soccerinu ⚽🐕💹   by Xavierrr_08,101078,WorldCup

101113,1546448728457973762,$XF #XRPFarm #XRP #XRPArmy #XRPARMY #XRPHolders #Ripple #RippleSEC #rewardtoken🔥🔥🔥🔥☄☄☄☄☄☄   by Emilia13594916,101112,WorldCup

101114,1276655132252528643,yea.   https://t.co/faIEvwKU77...   by FnRail,101112,WorldCup

101115,1276655132252528643,WOW.! https://t.co/LkowAaHhDv..   by FnRail,101112,WorldCup

101116,2212191774,yea.   https://t.co/jPuSrzcvbe..   by marduk987,101112,WorldCup

101117,2212191774,wow!. https://t.co/Ru8UwuLouD...   by marduk987,101112,WorldCup

101118,1563237532858748928,$XF #XRPFarm #XRP #XRPArmy #XRPARMY #XRPHolders #Ripple #RippleSEC #rewardtoken✌🙏👍   by Mona11959118,101112,WorldCup

101119,1544688000147267584,$XF #XRPFarm #XRP #XRPArmy #XRPARMY #XRPHolders #Ripple #RippleSEC #rewardtoken ✅️✅️✅️✅️   by zohreh44400173,101112,WorldCup

101181,1516435988016418818,Surely Bagging more $U token   by only1damee,101180,WorldCup

101182,1548145688914960384,#GroveToken   by Zee33558405,101180,WorldCup

101183,1457355060929875974,"@JetSetToken is going to xplode soon!! A real life utility project, new era in the world of luxury 🔥🔥🔥 @Bitmave @LawtyMichael   by LOcoSaNtI09",101180,WorldCup

101185,1371425087237324804,#ASSET   by OjoOluw82730720,101180,WorldCup

101186,2214353576,"LatinX, LX Coin. Metaverse Strip Club. PLAY TO EARN DIGITAL STRIP CLUB / EARN LX COIN BY STAKING YOUR NFTS / TIP STRIPPERS &amp; BUY PRIVATE SESSIONS. https://t.co/u6VjJ6Etf2   by NjeArchi",101180,WorldCup

101187,1447494983737511937,#ASSET   by princessexxie,101180,WorldCup

101188,1553407917247848449,#SPKY #SpookiFloki #DogeTrust #BNB #ElonTweeted #Moon @SpookyFloki @DogeTrust_   by Tsupakabra_,101180,WorldCup

101189,1448130396126806022,Topping up on $WAGMII 💰 We all gonna make it 💫   by shilloutbud,101180,WorldCup

101190,858677297762648064,Polymesh   by xaewei,101180,WorldCup

101191,1472302489538117640,Yes #SpookyFloki is part of @elonmusk plan   by M9NSTRMATRIX,101180,WorldCup

101192,1184056673025040384,#CheemsInu $CINU   by hehe_kev,101180,WorldCup

101193,1363489437284524039,#ASSET   by AjisopeE,101180,WorldCup

101194,1416451803252658181,You should secure your bag @runestonetoken 👀👇🏼👀   by krziwon,101180,WorldCup

101195,29236395,$LIT VERY BULLISH   by birdsarli,101180,WorldCup

101196,1296875407128637443,I am buying $JMPT  Filling my bag with $JMPT and #Staking at https://t.co/Y0bw0exeUz with #Unlimited #pools  #Staking  #BNB  #BinanceSmartChain  #BSCGem  #altcoins  #Web3Wallet   by 12Nizar34,101180,WorldCup

101197,1401165235524751364,#SAFEMOON   by Alwin10997244,101180,WorldCup

101198,3152497331,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101199,1085841258226962432,T-20 ವಿಶ್ವಕಪ್‌; ಪುಟಿದೇಳುವ ವಿಶ್ವಾಸದಲ್ಲಿ ಭಾರತ  India In The Plan To Bounce Back Against Bangladesh   https://t.co/kX0cfX1biJ  #T20 #T20Challenge #T20WC2022 #T20WorldCup #T20WorldCup22 #T20Iworldcup2022 #worldcup #WorldCup2022  #IndiaVsBangladesh #adelaideoval #adelaide #australia,-1,WorldCup

101200,1256067987204739072,Early prediction: Major Upset of the tournament loading...🤞#INDvsBAN #WorldCup2022 #WorldCup,-1,WorldCup

101201,1105045684909162496,"RT @taskonxyz: 📢 As the #WorldCup2022 is approaching, #TaskOn x @kickoff_2022 is bringing you a rewarding #WorldCup #giveaway! 🥳  ⚽️ 50 Wor…",-1,WorldCup

101202,43642853,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101203,1221671669091241986,"RT @PoloniexRussia: Кого из суперзвезд «Пари Сен-Жермен» вы знаете? 🧐 @PSG_English #PSG  Ответьте на вопросы викторины, чтобы разделить 120…",-1,WorldCup

101204,1508715894070931456,"Profil Timnas Kanada di Piala Dunia 2022, Musuh Kroasia di Penyisihan Grup, Andalkan Pemain Muenchen   https://t.co/yescG7sb22 via @Tribun_Kaltara #TimnasKanada #Kanada #PialaDunia2022 #PialaDunia #AlphonsoDavies #Bayern #WorldCup #Kroasia #WorldCup2022",-1,WorldCup

101205,376001029,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101206,1532884044010209280,"Bein sports receiver with 3 months premium subscription +world cup 2022 Price-1300 contact-0542683709.              Home delivery available  #bein,#beinsports,#worldcup,#worldcup2022,#receiver,#badeya https://t.co/ga8zuMbmrl",-1,WorldCup

101207,1311679608253710337,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101208,1432304117347590144,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101209,506347457,"На листа од 55 кандидати за Светско, селекторот на Шпанија не го ставил врвниот голман https://t.co/dwxQGNVYCR #Espana #Spain #LuisEnrique #Mundial #Mundial2022 #Mondiale #WorldCup2022 #WorldCup",-1,WorldCup

101210,1285198345280069632,"🚨 Design de la carte ""Team of The Tournament"" !  (via @FansdeFUT)  #WorldCup2022 #WorldCup #WorldcupQatar2022 #FIFA23 #FIFAWorldCup #FIFA #FUT #FUT23 https://t.co/DHgJvumPY2",-1,WorldCup

101222,1474347504040747011,"KL Rahul hit this monstrous 95m six against Bangladesh, Check Video https://t.co/w0Am0yQEAz via @Cricreads #INDvsBAN #KLRahul𓃵 #KLRahul  #ViratKohli𓃵 #WATCH #Cricket  #CricketTwitter #WorldCup2022  #T20WorldCup2022 #WorldCup",-1,WorldCup

101223,1350081873976942592,"RT @dannyghosen: In De Schaduw Van Het WK  ‘Hij is dood, Maar wij hebben nog steeds schulden’  Dinsdagavond om 21:05 op NPO2 &amp; om 17u op #y…",-1,WorldCup

101224,1564887283781709824,RT @melvin_shot01: @MrBigWhaleCEO #SoccerInu #worldcup2022 #Bsc #worldcup #qatar #Soccer #minifootballtoken https://t.co/933pURA1te,-1,WorldCup

101225,622220880,"RT @dannyghosen: In De Schaduw Van Het WK  ‘Hij is dood, Maar wij hebben nog steeds schulden’  Dinsdagavond om 21:05 op NPO2 &amp; om 17u op #y…",-1,WorldCup

101226,1492214369580720129,"RT @dannyghosen: In De Schaduw Van Het WK  ‘Hij is dood, Maar wij hebben nog steeds schulden’  Dinsdagavond om 21:05 op NPO2 &amp; om 17u op #y…",-1,WorldCup

101227,1303244400219377664,"RT @dannyghosen: In De Schaduw Van Het WK  ‘Hij is dood, Maar wij hebben nog steeds schulden’  Dinsdagavond om 21:05 op NPO2 &amp; om 17u op #y…",-1,WorldCup

101228,346563928,Let’s get you ready for the upcoming football frenzy. FIFA World Cup Qatar 2022™ is an emotion. Let’s live it together!  #OnThisDay #FeWC #TheBest #FIFAWWC #FIFAWorldCup #BeyondGreatness #Football #OTD #FIFA #WorldCup #Soccer #Sports #FIFAWorldCup2022 #2022 #WorldCup2022 https://t.co/FgvWOakILr,-1,WorldCup

101229,1091479654375063552,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101230,1453475758295355392,Wasn't there a World Cup a few years ago?  Why are we having another one? We should respect the result of the last one.  #BrexitLogic #Brexit #RejoinEU #WorldCup2022 #WorldCup  Three Lions Remix (12 Stars on the flag): https://t.co/bprlHKQVAH,-1,WorldCup

101231,23422556,RT @FloBauerAuthor: Zur Vorbereitung auf #WM2022 in #Katar bieten wir 2 Tages-Seminare: @ARDZDF_Akademie für deutsche JournalistInnen https…,-1,WorldCup

101232,1582290055091011585,#Liverpool #ลิเวอร์พูล #หงส์แดง #พรีเมียร์ลีก #PremierLeague #กัลโช่เซเรียอา #SerieA #ลาลีกา #LaLiGa #BundesLiga  #SerieA #ลีกเอิง #League1 #ข่าวบอล #ทีเด็ดบอล #ข่าวบอลวันนี้ #ไฮไลท์ฟุตบอล #บอลโลก #บอลโลก2022 #WorldCup #WorldCup2022 #WorldCupQatar #TheOneScore #TheOneBet https://t.co/GTvQYYRVYg,-1,WorldCup

101233,153534377,"RT @dannyghosen: In De Schaduw Van Het WK  ‘Hij is dood, Maar wij hebben nog steeds schulden’  Dinsdagavond om 21:05 op NPO2 &amp; om 17u op #y…",-1,WorldCup

101234,1848003236,"RT @dannyghosen: In De Schaduw Van Het WK  ‘Hij is dood, Maar wij hebben nog steeds schulden’  Dinsdagavond om 21:05 op NPO2 &amp; om 17u op #y…",-1,WorldCup

101235,392134729,"RT @dannyghosen: In De Schaduw Van Het WK  ‘Hij is dood, Maar wij hebben nog steeds schulden’  Dinsdagavond om 21:05 op NPO2 &amp; om 17u op #y…",-1,WorldCup

101236,568242923,"RT @dannyghosen: In De Schaduw Van Het WK  ‘Hij is dood, Maar wij hebben nog steeds schulden’  Dinsdagavond om 21:05 op NPO2 &amp; om 17u op #y…",-1,WorldCup

101237,1553264599,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101238,70961115,"There should not be any problem in winning against #Bangladesh  &amp; #zimbabve, if you want to win this #WorldCup2022. #INDvsBAN #INDvSA #INDvsPAK #PAKvZIM #INDvPAK #WorldCup #Kohli #Surya",-1,WorldCup

101239,1521809171821174784,Former India batter expects more out of Ashwin in 20-20 World Cup 2022  CHECK OUT   #SkyFair #INDvsBAN #WorldCup #WorldCup2022 #India #RohitSharma #RAshwin #KLRahul #Bangladesh   https://t.co/vo9cnm7608,-1,WorldCup

101240,1582290055091011585,โปรแกรมบอลยูฟ่า แชมเปี้ยนส์ลีก วันพุธที่ 2 พ.ย. 2565🚀   #ChampionsLeague #EuropaLeague  #EuropaConferenceLeague  #PremierLeague  #SerieA  #LaLiGa #BundesLiga #SerieA #ลีกเอิง #League1 #ข่าวบอล #ข่าวบอลวันนี้  #บอลโลก #บอลโลก2022 #WorldCup #WorldCup2022  #TheOneScore #TheOneBet https://t.co/cdo0Y1vM99,-1,WorldCup

101241,1285198345280069632,"🚨 Design de la carte "" WORLD CUP Qatar 2022 PHENOMS du joueur Kubo   (via @FansdeFUT)  #WorldCup2022 #WorldCup #FIFA23 #FIFAWorldCup #FIFA #FIFAWorldCupQatar2022 https://t.co/Kxo8UNWxjq",-1,WorldCup

101242,1416727195742097412,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101243,1347607996080205825,Magnificent Innings Come To An End. 😍. . #INDvsBAN  #WorldCup2022  #WorldCup https://t.co/uEKCTP9qQI,-1,WorldCup

101244,973917250133680128,"RT @taskonxyz: 📢 As the #WorldCup2022 is approaching, #TaskOn x @kickoff_2022 is bringing you a rewarding #WorldCup #giveaway! 🥳  ⚽️ 50 Wor…",-1,WorldCup

101245,726129745449078785,"RT @cherrycollect: Giveaway! 🍒 = ⚽️ This is the BIG one! For a chance to win a box of @PaniniAmerica World Cup Prizm: 1. Post ""Cherry = soc…",-1,WorldCup

101247,1546448728457973762,$XF #XRPFarm #XRP #XRPArmy #XRPARMY #XRPHolders #Ripple #RippleSEC #rewardtoken🔥🔥🔥🔥☄☄☄☄☄☄   by Emilia13594916,101246,WorldCup

101248,1276655132252528643,yea.   https://t.co/faIEvwKU77...   by FnRail,101246,WorldCup

